"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_C2_21x19",0.0459430749148063,0.132242035694965,0.0537047505740981,0.0131996120965769,0.0370420355005475,0.0368686407500556,0.0295845568216377,0.280835320400855,0.370579973246458,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x20",0.0557086551413584,0.140828356716828,0.0379337915015677,0.00814616152314593,0.0139578042175504,0.0424907162007022,0.00748454147546334,0.415746583358592,0.277703389864793,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x21",0.0607599490406868,0.103192718712798,0.030521328774285,0.00888909900719269,0.0264439357655379,0.0291243269226647,0.0170338135142543,0.342358469708178,0.381676358554402,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x22",0.0696482491313502,0.133733550767401,0.0424026422700533,0.0304774577337891,0.0411370568350031,0.0366224925234898,0.0299378642013203,0.133837287735966,0.482203398801627,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x23",0.0701958172817494,0.0911316690689951,0.0523208274491006,0.0134427788162033,0.0298864237370686,0.0422738434603227,0.0176008105197971,0.324985922413509,0.358161907253254,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x24",0.057596788969246,0.106821031288407,0.0565380063135058,0.00965680036892817,0.0210572129490944,0.0593606787236359,0.0205259632044526,0.388350660573979,0.280092857608751,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x25",0.0759551920036752,0.128350693982867,0.0559692241314459,0.024049824212725,0.0229630543783849,0.0826657525959925,0.0168848266587039,0.251926146530235,0.341235285505971,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x26",0.0698483479226462,0.099828964601949,0.0512639368176768,0.0197949577944299,0.0312521627616666,0.0910414336523703,0.0209461635024465,0.329812076253555,0.28621195669326,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x27",0.0247712667990374,0.114497042071342,0.0456878662973043,0.010414142755898,0.078577926882481,0.10209741038504,0.00845185746914268,0.396272326542638,0.219230160797117,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x28",0.0657950227309737,0.165230686474892,0.0533055166882779,0.0248291067670595,0.072266851179057,0.144489245466123,0.00758756417610315,0.199502998993781,0.266993007523733,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_22x14",0.0784395169501314,0.110226454534005,0.0482475366305202,0.0129297713602914,0.0394604402690901,0.0869260745452539,0.0171584947049527,0.41442014598017,0.192191565025586,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_22x15",0.0490835071780218,0.139100147560723,0.061298654668641,0.0138338480043089,0.0182985909594867,0.0565398964376659,0.00927788572334008,0.458618981291154,0.193948488176659,"Human_Breast_Andersson_10142021_ST_C2"
