"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_H3_13x14",0.0387869212792045,0.0244882327242395,0.0204098851512674,0.200115542664629,0.112244105983165,0.0860738702586282,0.0463977792681438,0.417813083902625,0.0536705787680978,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x15",0.0866576131525763,0.0445230290567848,0.0259884903453366,0.0647755548351555,0.0320213764718578,0.0505307435374641,0.203298538282981,0.386639571550107,0.105565082767737,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x16",0.072538612861534,0.0604504759923533,0.0173724111856848,0.258777476444231,0.180102997481614,0.16512743363083,0.0505465048673256,0.0810802711611787,0.114003816375249,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x17",0.101662225916636,0.0284414491299373,0.0195564389073476,0.0912832470130158,0.386525145573107,0.0956607226137417,0.0925985547110987,0.0959003076916006,0.0883719084435153,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x18",0.115591362014951,0.0810841216970473,0.0231300362164546,0.0905101548860013,0.191314382195306,0.0907732535164303,0.0639440140641124,0.176974771357989,0.166677904051708,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x19",0.0803208492095997,0.0533729853068795,0.030067817551668,0.0998237826465015,0.292181515218825,0.107050664127623,0.055151575668527,0.161005338114714,0.121025472155663,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x20",0.0961918633724693,0.054740336134931,0.0191308288220562,0.0376941326160521,0.460180330840886,0.0765526930146448,0.0131240936436384,0.197997924014817,0.0443877975405048,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x21",0.255437324369587,0.0485158091026221,0.0557416411012982,0.0574503296553126,0.147107426525954,0.168868817819429,0.0242362416887436,0.142765382028508,0.099877027708545,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x22",0.0981466655857708,0.109756643104369,0.0697448119851948,0.136021438441387,0.109310039456141,0.131311089499661,0.0445917497377119,0.171009376891492,0.130108185298272,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x23",0.126524656458902,0.0465609036567463,0.0193760690008663,0.139915055163344,0.372848319828123,0.131376366281822,0.0237580020409479,0.0827302651861134,0.0569103623831353,"Human_Breast_Andersson_10142021_ST_H3"
