"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"25x16",0.000124229911237293,0.00121906556974908,8.87607028952151e-05,3.7393294509882e-06,1.84618039496373e-05,0.00133362797871619,2.50189469882842e-06,0.997188680336679,2.0932472624324e-05
"5x16",0.0137402297525675,0.0295918029547547,0.0102326217052779,0.000296275142662653,0.00100329198029689,0.0281166507932869,0.00165075164418494,0.768644790367445,0.146723585659524
"17x16",0.00726657479811381,0.00664493522124804,0.00266851697348006,0.000245533731505526,0.00237053564163699,0.0398193499488729,0.000538317317281477,0.933400958392906,0.00704527797495518
"24x16",1.20647538490157e-05,0.00030441502482063,1.18022511630758e-05,1.18450537340165e-06,2.63908545812739e-06,0.000206839217971437,1.09002481407376e-06,0.999451884393725,8.08074282548072e-06
"13x16",0.00317663543699062,0.00454347729885477,0.000800882724928825,0.000546745010233938,0.00124802410337739,0.0104931609655285,0.000407009543573936,0.976482236414883,0.00230182850162947
"15x16",0.0050057515731612,0.0132455183319646,0.00294157973338824,0.0012367497797625,0.00131432521173139,0.0339225566365864,0.000797887425280414,0.932056681899673,0.00947894940845263
"12x16",0.000736372591518767,0.00441945253076276,0.00082630931328304,5.52761553146692e-05,0.00029313865593969,0.00398356952319539,8.817645555628e-05,0.988636328229007,0.000961376545422935
"14x16",0.00426767558952666,0.00982015616187401,0.00723268556686521,0.000169363210079125,0.000849823198671618,0.0110533149296556,0.000626622474126145,0.961799626708586,0.00418073216061565
"3x16",0.00638811783471614,0.018148249454261,0.00596052966648644,0.000302297240439791,0.00223722360687518,0.0466385596486817,0.00223753302243837,0.851090639607422,0.0669968499186793
"7x16",0.00705667207499643,0.0202458896730307,0.00345373267940818,0.000414807064906179,0.0013005426156763,0.0140325341490923,0.0107912476448928,0.811999099412598,0.130705474685399
"8x16",0.00616538528792502,0.0233798831602974,0.0057742499592399,0.00050034816570194,0.00157790529202991,0.0190257483641222,0.00194347635921407,0.918783307182387,0.0228496962290825
"23x16",3.20286911408974e-05,0.00062627836673628,3.87797152285765e-05,2.19209451239227e-06,4.63352714083343e-06,0.000712168608865862,5.37575823418138e-06,0.998563806781942,1.47364561986967e-05
"2x16",0.00822872828289736,0.0183169356867576,0.00564440580355896,0.000901167145922456,0.00216556654807217,0.0455198948427754,0.00223843358054983,0.893660916113849,0.0233239519956169
"6x16",0.0173893442317981,0.0188390144508096,0.0111435835849403,0.00118578233604102,0.00210309884978534,0.0290574107635419,0.00671864157501631,0.752674987346357,0.160888136861711
"10x17",0.00389210831789813,0.007331459179038,0.00155927718212277,0.000130225753176667,0.000369599842093511,0.0107547910614066,0.00172347493185885,0.9465733603544,0.0276657033780055
"20x17",0.00717514835007814,0.011550474594537,0.00375523829403999,0.000204603047882182,0.000810105633555018,0.0467381811682278,0.00043103077819519,0.923429311457373,0.00590590667611194
"22x17",0.00344201315270825,0.00885172129286167,0.00335317467839284,8.02527637162112e-05,0.000464288081393992,0.0162241543004748,0.000235970963229776,0.963922960231563,0.0034254645356591
"27x17",1.49209448454929e-05,7.96319623650393e-05,4.89608670938392e-06,4.53003179865126e-07,2.11983057623688e-06,0.00028387366828103,7.15489308520417e-07,0.999607502167774,5.88684696081185e-06
"19x17",0.0009169521072007,0.00208363013018044,0.00194729708666514,6.80980396483593e-05,0.000123300885215184,0.00599857606786664,6.43597523940558e-05,0.987716757258884,0.00108102867194507
"21x17",0.000310434625223475,0.000752441066802867,0.000138500059184535,7.78783585222673e-06,3.0493365951358e-05,0.00342472378400043,1.75769584504826e-05,0.995135978116315,0.000182064188219637
"11x17",0.00219158383669426,0.00407415089119157,0.000682025474619431,0.000190688561953757,0.000475692501711805,0.00620610221392648,0.000454179316567224,0.982295811340152,0.00342976586318379
"28x17",0.000143751871200823,0.000277007254205097,6.91831470801232e-05,9.76505863261235e-06,5.06768600426871e-05,0.00137977374858385,3.21551843591895e-06,0.998045841733607,2.07848082119082e-05
"9x17",0.00178634510828976,0.00480811043774813,0.00171429577238736,0.000128566778866712,0.000322312180498824,0.031171786815206,0.000837463149713269,0.952813779569323,0.00641734018796737
"16x17",0.00989986563569885,0.0173249860514793,0.0087197148973867,0.00436510842576636,0.00442616346796657,0.0598580845530965,0.00211981652482211,0.840284181314006,0.053002079129778
"7x17",0.00204499544650698,0.00315189221384542,0.000842944614498917,6.53216079078737e-05,0.000600508311929356,0.0072630133539544,0.00528445378720096,0.768015996514948,0.212730874149208
"18x17",0.000618561330344355,0.00162332751154398,0.000495819238468288,5.32393272991156e-05,0.000124234974202195,0.0139747758537588,1.84612557718118e-05,0.98258400146086,0.00050757904775144
"26x17",0.00016557308648611,0.000636258148654103,9.09274919030538e-05,1.10746311348926e-05,2.54135808007141e-05,0.00126130054969077,9.96320471143491e-06,0.997740452015229,5.9037291389999e-05
"6x17",0.0188410302563294,0.0320803182531404,0.0130972786129161,0.000733265601815237,0.00196265406031103,0.0200240149912368,0.00270639432412999,0.890095900799438,0.0204591431006835
"15x17",0.00209656858062337,0.00573729440396414,0.0011618813905376,7.43893560989734e-05,0.000453725756147607,0.0100930885599987,0.000254804614020395,0.976752105642185,0.00337614169642379
"17x17",0.00214794511728901,0.00626555387219291,0.00154960840416123,0.000107449266226226,0.00033933071610257,0.020647501481815,0.000468998218010043,0.964235501500288,0.00423811142391474
"5x17",0.00918937856752249,0.0344674968379142,0.00842604818994646,0.000564100440530109,0.000821381996719053,0.0391154428517171,0.00150257846491279,0.880132769560721,0.0257808030900171
"24x17",8.27112229698439e-05,0.00101228753080197,5.12201644613337e-05,2.69588200005363e-06,1.5331310624381e-05,0.000792401516506816,1.88203011260629e-05,0.997892207410143,0.000132324661366366
"25x17",0.000378500375052487,0.000818277669653836,0.000360839298696074,1.0498272717193e-05,5.58733566960892e-05,0.00381571003634402,8.48285377807198e-05,0.993583279326562,0.000892193126497421
"14x17",0.00153047207294692,0.00647047688606043,0.00165919695365095,0.00016365156684717,0.000696733403078581,0.0075147609903705,7.35790698506691e-05,0.980626812185475,0.00126431687172016
"13x17",0.000818405730958526,0.00246354899371933,0.000599611320662998,4.84372817198027e-05,0.000253968007530238,0.00685173698391424,6.46863113562131e-05,0.987890496847686,0.00100910852245235
"4x17",0.00726953295165002,0.0242728113015644,0.00475004040924177,0.000485880611387385,0.0012381708144382,0.0359713977494679,0.00605990922414215,0.662242500381721,0.257709756556388
"12x17",0.00108797343672573,0.00487977596693104,0.000420958720147386,4.85029819765709e-05,0.000221440217605976,0.00602290389518132,0.000129041118782186,0.986292279131045,0.000897124531604308
"3x17",0.0158536369425503,0.0302542559930571,0.00511891719481368,0.000284362777259874,0.00133056105863351,0.0342682439550722,0.00454268091209212,0.65090394314883,0.257443398017691
"8x17",0.012377675498913,0.0234684978878067,0.0106280976281993,0.000139055815051573,0.00111874791382994,0.0554394752007953,0.00327548998608029,0.7942591732401,0.0992937868292242
"23x17",0.000772942259768015,0.00665120571815233,0.00163443129549831,5.93073931550398e-05,0.000119880973545847,0.00782009662692261,7.1764472456669e-05,0.982343798748035,0.000526572512465826
"2x17",0.03140405238962,0.0346211991887152,0.0088407999611841,0.000625676669344876,0.00352529931303494,0.0573440800846878,0.0106101762290638,0.669572648956941,0.183456067207408
"29x18",8.95871125331487e-05,0.000995891132870941,7.82346018573302e-05,4.60563291342164e-06,2.18265385986296e-05,0.00283804901255978,9.72966149993677e-06,0.995907698805504,5.43775016631859e-05
"22x18",0.00053233722801136,0.00464398533269525,0.00099396226191635,2.30237831349684e-05,0.00013916142949001,0.00807024961411548,3.21146194114748e-05,0.985231540444371,0.000333625286854049
"11x18",0.00330158080762534,0.0111826725860846,0.00402630452840752,0.000231466605273127,0.000747362119136215,0.0139654393839034,0.0011741203132259,0.956671249062614,0.00869980459372965
"21x18",0.00542694048582652,0.00768988627611788,0.00270295949271309,0.000201765517022016,0.000767287059973495,0.0365608391218216,0.000213375118884965,0.944124311250274,0.00231263567736609
"30x18",0.000479578967665809,0.00138484313383891,0.000236861604154723,6.3580807730566e-05,6.55146927120154e-05,0.00358246834669078,7.0750777351315e-05,0.993933657598864,0.000182744070991797
"16x18",0.00524604611205625,0.0072489251093164,0.00221156753627868,0.000493934012853265,0.00265742423014617,0.0176406555694167,0.000716976836060336,0.952346468423683,0.0114380021701888
"28x18",0.00119450551015141,0.00692579885733026,0.000524150048140768,0.000250710745466459,0.00100560285356926,0.0182098941280443,0.000102166051578808,0.970929468306218,0.000857703499500342
"5x18",0.0117010328896134,0.0236198435835782,0.00661394325304544,0.000421478530659135,0.0019975867512873,0.0195430422579621,0.0120196979325807,0.727789871602389,0.196293503198884
"27x18",0.000609981137110988,0.00271424706835264,0.00104732467523022,4.17877096103754e-05,0.000158090895621797,0.00316041423178389,7.63971151461325e-05,0.991369364711626,0.000822392455518403
"19x18",0.00134883519360694,0.00749349218434992,0.00127527493267446,0.000131253492434681,0.000403470300111825,0.0258834944388021,0.000336033746175177,0.954690786418659,0.0084373592931858
"20x18",0.00134019074041354,0.00677124817840298,0.00156356548500173,4.1533371400512e-05,0.000223404507759357,0.0196161294777547,0.000195064288508071,0.966263844872495,0.00398501907826377
"15x18",0.00103751713386396,0.00314205135193901,0.000831196633659251,6.52122155188221e-05,0.000196317762344926,0.00225319749596551,0.000221054935316447,0.991338171849683,0.000915280621708833
"25x18",0.00011695393627414,0.000433971000849092,7.33184580430296e-05,9.49632156948155e-06,1.96258073707775e-05,0.000888809576681371,1.73815922034283e-05,0.998361054040924,7.938926608507e-05
"10x18",0.00571951030536546,0.00631292025476694,0.00252826438308105,0.000164198349983056,0.000563165249900445,0.0227734124773778,0.00127405060977442,0.917582775404454,0.0430817029652966
"17x18",0.000895989665980407,0.00390517262932164,0.00160335409124071,8.53310165210144e-05,0.000310411661414664,0.0165355141492362,0.00027555058872392,0.969910877203174,0.00647779899438757
"26x18",0.000531693830943856,0.00184805223930872,0.00100769902826769,6.19874317962419e-05,0.00013660775338317,0.00213138498313507,0.00015203897928402,0.993296217448702,0.00083431830517922
"24x18",0.000650012721301814,0.00430752826184867,0.000547979219015572,1.16314475449392e-05,5.51024629637019e-05,0.00603398704057482,6.78006036201956e-05,0.988134460602701,0.000191497640429055
"4x18",0.0270118862408824,0.0498676248450737,0.00601421885619939,0.00039747736234394,0.00196977968718177,0.0942851271232133,0.00238500308435025,0.765117981548047,0.052950901252708
"6x18",0.0137227260384224,0.0101131843719015,0.00470081430110561,0.000147858705001749,0.000743350899807399,0.0152032900477032,0.00284749884629435,0.806741137765946,0.145780139023817
"23x18",0.0013917590864705,0.00833472857247848,0.000903902147969193,0.000223286953316083,0.000513773805871912,0.00850223335105936,0.000130799074685883,0.979450662652494,0.000548854355654798
"13x18",0.0032114470873184,0.00410188050969306,0.00124638814784313,0.00011434679716986,0.000516994011818038,0.00740133973404016,7.73639030346176e-05,0.98205047461695,0.00127976519213268
"9x18",0.00948231978186927,0.0203312893204098,0.00669202370332983,0.000147308997680773,0.00109462960163294,0.0252947169953769,0.00411272197779667,0.821035666950704,0.1118093226712
"14x18",0.000582929364678615,0.00198730981261076,0.00031701565131113,2.31628326089613e-05,9.47545481135728e-05,0.00216691455195439,8.07437576241656e-05,0.993799281786345,0.000947887694753476
"12x18",0.00116936056405038,0.00876724707140911,0.00228685298701481,9.18227389816473e-05,0.000308274884077298,0.00526729084644491,0.00020967207800815,0.980898845068331,0.00100063376168234
"3x18",0.0612177919374079,0.0577529316077273,0.00990702162947621,0.00105084951727077,0.00331182891446833,0.126887520265287,0.00532867778305189,0.675982828847014,0.0585605494982971
"8x18",0.00563399555811515,0.0176411553284785,0.0031537531332398,0.000171676242852814,0.00102079399762386,0.021596301182878,0.00264948497065765,0.825123921721215,0.123008917864939
"28x19",0.0024974936437508,0.00724276629821599,0.00155398295105941,4.3144348871954e-05,0.00012627523120587,0.0110359563152815,0.000140328934353806,0.975728330510578,0.0016317217666827
"29x19",0.00101467789307718,0.00385670093099271,0.000524833559216523,0.000224930970168689,0.000477041084375681,0.0147198777550548,5.69023544692832e-05,0.978901982700722,0.000223052751923028
"31x19",9.06121679556549e-05,0.000732039614078911,7.09598092157093e-05,9.8960384671529e-06,1.28255786797189e-05,0.00037994791854542,4.25684994448859e-06,0.998675424536347,2.40374867662629e-05
"17x19",0.00184021745156575,0.00222813126540829,0.00106792880667725,6.00915928035557e-05,0.000188770620560775,0.0109815063145459,0.000241081513514774,0.979516944170086,0.00387532826483784
"30x19",0.000145179711718781,0.000940285847745027,5.33601935133924e-05,7.94284696972952e-06,1.95105886020864e-05,0.00105600249177096,8.49952994683301e-06,0.997712070476005,5.71483137285897e-05
"23x19",0.000818576270271697,0.00183101550502582,0.000367265956265848,6.77982703500773e-05,0.000250833719180306,0.00806977494165795,0.000124032621007533,0.987636157855677,0.000834544860563913
"22x19",0.000800761547830896,0.00446175218759007,0.000875150549734163,0.000152770272800522,0.000282690999383052,0.0104421179247746,0.000118285835884035,0.981899574477915,0.000966896204087451
"21x19",0.00692501841893836,0.0106704707367362,0.00378361605180681,0.00103420769058777,0.000742809077849069,0.0227447676038573,0.00090905832438524,0.933824425272898,0.0193656268229412
"27x19",0.00209639877677749,0.00704209661693711,0.00101426983006337,0.000139981708423908,0.000502989237092503,0.0124493424262034,0.000293268441256975,0.975529153302149,0.000932499661095968
"18x19",0.000619648740675079,0.00273060045180384,0.000313979746392484,1.2320471582913e-05,9.20203580079556e-05,0.00388677906842173,5.46743283768106e-05,0.991136264104391,0.00115371273034785
"16x19",0.00237062397069199,0.00615903016060063,0.00222001216309823,0.000141336462202351,0.00056019771527849,0.0428942900052106,0.000545294780906203,0.941084781642031,0.0040244330999809
"19x19",0.00563799548131427,0.0102029860994365,0.00389650039259563,0.00101383578684107,0.0020308706013273,0.015641601929074,0.00170754215367564,0.924251848487232,0.0356168190685037
"26x19",0.00186558744560107,0.00621125819549508,0.000917650683033676,7.97097466889964e-05,0.000302337195480447,0.00752415507679229,0.000208611349870095,0.980819973876838,0.00207071643020084
"10x19",0.00831834398137676,0.020879620979675,0.00616236619869688,0.00016143162435898,0.000741821874895147,0.022168651692062,0.0018703512707936,0.905983266999957,0.0337141453781848
"3x19",0.0212543403400528,0.0644635615635678,0.020976915987471,0.00180568663110374,0.00607640750172011,0.0682598313344284,0.00851491557119974,0.697128478479802,0.111519862590654
"9x19",0.00617884190918939,0.0137104728091245,0.00425463107249201,0.00012574798742552,0.00069729579652919,0.0184264244816631,0.00646330091765124,0.816146006092882,0.133997278933043
"15x19",0.00102175659196175,0.00570174055243185,0.000691747180441203,4.0796720344068e-05,0.000301844958970086,0.0162304502958898,0.000233104561827743,0.972968546347051,0.00281001279108242
"20x19",0.0057371396557573,0.013623289278461,0.00512127048105827,0.00111147577462139,0.00408410583830539,0.0256543164584425,0.00129800573278712,0.932193071484917,0.0111773252956497
"11x19",0.000647060005869905,0.00406009673016731,0.000701490694755164,8.87185608314156e-05,0.000257113364823908,0.00572397995288988,0.000352011839678669,0.986724477565911,0.00144505128507249
"24x19",0.000708649609315494,0.00304260384369636,0.000711092428433964,0.000117711071566978,0.000152570110274269,0.00767270018579523,0.000140927682067246,0.986456648023299,0.000997097045551555
"5x19",0.0127573725338718,0.0140579566118538,0.00394702886256107,0.000158377877739823,0.00062781193810302,0.029540678888235,0.00559319399240649,0.794471098497851,0.138846480797378
"8x19",0.0114885625404956,0.0405364991381268,0.0156624694752496,0.00146420789362506,0.00424744473025375,0.0286703304762398,0.00275620050156359,0.867321502597581,0.0278527826468648
"2x19",0.00958819232956881,0.0217187570615547,0.00804250496719855,0.000634354415329161,0.00231728475312027,0.0410545281847197,0.0104449425003343,0.642562022439353,0.263637413348821
"7x19",0.0214377538580486,0.0399011497036127,0.00562329397172007,0.00103594156607462,0.003989511859919,0.0415211613126638,0.00359381917374545,0.778526891899383,0.104370476654832
"6x19",0.00460419354095923,0.0118822078450775,0.00448943257458556,7.540371499146e-05,0.000393993927236639,0.00928703391221728,0.00350620222836224,0.761869450066911,0.203892082189659
"12x19",0.00126116635857097,0.00638861701089904,0.000988181277611494,0.000166540646745655,0.000381639764160212,0.0074279647470422,0.000266321948247849,0.981297072367934,0.00182249587878866
"14x19",0.000392082720427119,0.00099785895548755,0.000135355384888101,3.2013376015798e-05,9.21531125638917e-05,0.00224469809301809,6.86620340898949e-05,0.995768808544278,0.000268367779231982
"25x19",0.000517144785953593,0.00186854912138073,0.000332943067192953,4.19833437616507e-05,0.000191194729748476,0.0047046940103744,6.16323688745536e-05,0.991883380482649,0.000398478090064557
"13x19",0.00152049960633903,0.0034735091741745,0.000529975253529134,0.000127477101551984,0.000216977899407574,0.00371567168031113,0.000251186076998529,0.9883921615103,0.0017725416973882
"4x19",0.0093925630956286,0.0206915837044026,0.00767127608632685,0.00038491825986965,0.00245516217113906,0.037018029928816,0.0101992837202426,0.698989704894074,0.213197478139501
"29x20",0.000440241192054688,0.00774340460498755,0.00047086864081363,8.09978387321244e-05,0.000206932359622037,0.0243291941377709,8.58645644629981e-05,0.966358931943153,0.000283564718402749
"30x20",0.000267540815231438,0.00386771865554714,0.000250836967458637,4.67509383532107e-05,0.000110462107583084,0.00413121936406623,4.67179836851113e-05,0.991120739188019,0.000158013980056241
"31x20",0.000331943772030765,0.00170063709849004,0.000104106463164952,1.56427138567126e-05,5.12788330750999e-05,0.0013558533702657,1.28218510211548e-05,0.996213069310613,0.000214646587482598
"21x20",0.00756104020435457,0.0157896168456624,0.00390532827081783,0.000436600444751518,0.00164843951831433,0.0357722297994686,0.00102893894000026,0.900518032976779,0.0333397729998516
"22x20",0.00130699370632322,0.00305329122666427,0.000442601071930266,5.44484576822732e-05,0.000170752784272504,0.00898242450109008,7.66271555757265e-05,0.984782713406826,0.00113014768963556
"28x20",2.63336194267384e-05,0.000254191345705832,1.82473674121637e-05,4.28524340444698e-07,3.03201850103927e-06,0.000524096733572365,1.46743908932371e-06,0.999158943768839,1.32591831135357e-05
"32x20",0.00116969067978065,0.00643333421730656,0.00127235274085757,0.000189566820443402,0.000416579348288083,0.00592451452683944,0.000413869771301843,0.98352086113902,0.000659230756162288
"10x20",0.00183378591388851,0.0106827875943797,0.000961841998492094,0.000217521745291127,0.000252789733955404,0.0108629293545218,0.000635042640681393,0.971108406851842,0.00344489416694775
"27x20",5.18538511848998e-05,0.000570240593805506,3.27691376286174e-05,7.65781620702259e-06,1.51755617840261e-05,0.00158235071321366,1.03801257443817e-05,0.997699582946334,2.99892540981504e-05
"11x20",0.000556102828070686,0.00318750733755227,0.000486369824946035,3.73071883328495e-05,6.57418789276021e-05,0.00255878934509453,0.00032432603640692,0.991649941668768,0.0011339138919007
"20x20",0.00379668580927324,0.00752192495532582,0.00245446701087307,0.000200970906921109,0.00089651917077951,0.0282519243899008,0.00033602177966122,0.943648310302018,0.0128931756752471
"26x20",0.000447828080538845,0.00288542350990091,0.000421112747817819,3.91144687278947e-05,8.31149861390814e-05,0.0029085216205944,0.000102019297816223,0.992902845260833,0.000210020027632096
"18x20",0.00585827580836648,0.00731944629683816,0.00112152376284288,0.000267867703691148,0.0010211923235027,0.0209225434029287,0.000898800361917927,0.956824756607603,0.00576559373230907
"16x20",0.00370661623190213,0.00602474764971025,0.00264505368301511,0.000191401998860243,0.000724865967492128,0.0249863582196879,0.000879605219731004,0.952896468176014,0.00794488285358676
"17x20",0.00376362984734314,0.0184206541590933,0.00406305200493053,0.000231992541346883,0.00139398418870846,0.0289112600390074,0.000617559906458195,0.93273050495116,0.00986736236195151
"23x20",0.00108644537383732,0.00654893033782166,0.00159670466618746,0.000176407886583562,0.0003408858648747,0.0148136250498128,0.000215961612353245,0.974106778905151,0.00111426030337863
"24x20",0.000514886534931197,0.00241787703034443,0.000458963251063499,5.12089417963817e-05,0.000149527997175571,0.0122357366269653,6.69375590170838e-05,0.983564968606949,0.000539893451757479
"8x20",0.111323456419983,0.0922671349080049,0.0671458188501768,0.00109672196363205,0.00465367584422973,0.0397782368152428,0.00202933042027756,0.64785739438162,0.0338482303968332
"9x20",0.0073383811005404,0.0210021265132329,0.00551112195770296,0.000220695823694464,0.000672410785525071,0.0266287492336533,0.00291546069783384,0.918221809572653,0.017489244315164
"5x20",0.010074018875654,0.0170518767740981,0.00542621139093888,0.000261674165258778,0.000993486295526026,0.0204916813631241,0.0107439937668708,0.728647708946747,0.206309348421782
"25x20",0.000228583605974024,0.00208876831612261,0.000221029327721262,2.72569080246209e-05,7.11407127264455e-05,0.00522018149814976,2.82298000468042e-05,0.991906791346138,0.000208018485096946
"6x20",0.0166166710244213,0.0337488806265969,0.00597303529584796,0.000514028142215228,0.00133498230899433,0.0296352870398167,0.00873663861340008,0.49563978758761,0.407800689361097
"19x20",0.008393738998878,0.0201615638481047,0.00393641760443593,0.000120955776231207,0.000501438635959463,0.0193889866714821,0.00180725169392451,0.93238029176247,0.013309355008514
"4x20",0.00725762702141409,0.0177113152451298,0.00587265018188169,0.000465362368107168,0.00202937463258099,0.0207034487160491,0.00558678239092448,0.809158272112124,0.131215167331789
"7x20",0.0134374096857022,0.0258455671493173,0.00898610727111918,0.000521832789343022,0.00168662945712841,0.0422985941939636,0.0045568957533346,0.815373018720024,0.0872939449800675
"12x20",0.00088065578140408,0.00534346168668245,0.00131132325856863,0.000113302475313518,0.000233079744003551,0.00429251389897808,0.000318861955306138,0.984531140750329,0.00297566044941448
"2x20",0.00837430087614295,0.0202191106838497,0.00553046200118507,0.000326343713521234,0.00154753796273823,0.023825010648139,0.00755867479360219,0.64570476552236,0.286913793798462
"15x20",0.00153821407621155,0.0089672903281703,0.000926572068400257,0.000246380656179321,0.00064041946078231,0.0077701403664436,0.000266739834452221,0.977424430225958,0.00221981298340211
"13x20",0.00657083268463339,0.0149394589168836,0.00353858259676622,0.000327779024770006,0.0011192745906555,0.0481209183275891,0.00100623435909445,0.91192268372221,0.0124542357773982
"14x20",0.00166600031343008,0.00707352335440891,0.00118727409912201,6.89006061363795e-05,0.000287510722025123,0.00902609956643327,0.000414606178006318,0.971109056804644,0.00916702835579358
"3x20",0.0144195171128235,0.0241330497927793,0.00668997650034254,0.000319314785191459,0.00171682077217715,0.0293201358143693,0.00590694790376246,0.695989786735888,0.221504450582666
"8x21",0.0103484617663117,0.0218936162067152,0.00629893334767871,0.000789603877543961,0.00138010859361446,0.042440638077322,0.00682646303936621,0.843765356714911,0.0662568183765369
"30x21",0.00128244693305911,0.0106752236906884,0.000655923673253047,7.66182060381878e-05,0.000259621550284198,0.00669744431297544,6.70253456549587e-05,0.980056785364826,0.000228910923220497
"21x21",0.00470185173025722,0.0125237098027993,0.00484338164939143,0.000225108646168726,0.000441496316055646,0.0266941084464873,0.000433824423620277,0.94240382030119,0.00773269868403037
"22x21",0.000608934217754624,0.00584951546765672,0.00118185327476997,7.51428068782155e-05,0.000198202391176663,0.0118315827554167,0.000109226951740047,0.97829459383854,0.00185094829606653
"9x21",0.00273790968699787,0.0149672999325911,0.00307964922297254,0.000166286268005891,0.000548041726410499,0.0153383282471234,0.00167216805911599,0.957342294373904,0.00414802248287896
"17x21",0.00553664518106473,0.0181985328880283,0.00163047517010302,0.000619260921879294,0.00110097985985538,0.0315999454377089,0.00125877230442566,0.930190394882802,0.00986499335413291
"29x21",0.00045813791573444,0.00356801504754897,0.000382370402719902,3.70808600980502e-05,9.7884345904373e-05,0.00918134455019464,8.82890349696661e-05,0.985850696272155,0.000336181570674461
"32x21",0.00218663006325759,0.0070038296098779,0.0010952185837263,0.000152989745087132,0.000234951528536984,0.0109041779672973,0.000145285244471724,0.9772473697728,0.00102954748494535
"20x21",0.00474241267273796,0.00748290078725294,0.00220904105798467,0.00069894248533079,0.00179777919330567,0.0184314581067088,0.000874684302657496,0.938427008012377,0.0253357733816446
"27x21",0.000263388699168098,0.00175664505564712,0.000155773589699948,2.90791036106548e-05,6.10693949962179e-05,0.00142984389964885,3.8461939595038e-05,0.996139327196399,0.000126411121235292
"31x21",0.00105780467263639,0.00840351507563246,0.000919345148997408,0.000180220637346111,0.000349312549194305,0.0108883965472614,0.000148480577782348,0.977415690750771,0.000637234040378106
"11x21",0.00224990160141827,0.00762211743861488,0.00119751700144172,0.000337827170341038,0.000674846434067113,0.00505828913256872,0.000359404636448679,0.981156054183468,0.00134404240163116
"28x21",0.000397858935229391,0.00267059370180212,0.000200965628332758,8.95444255732965e-05,0.000179261973876901,0.0062024182005137,4.69674265894118e-05,0.989974904071753,0.000237485636329396
"19x21",0.00241982843358843,0.00734343072255331,0.0016803306751406,0.000291857167635552,0.0015883241097091,0.0273014947583452,0.00081062664557199,0.948817626366437,0.00974648112101844
"18x21",0.00272557152148366,0.0056644687944048,0.00211418629667743,0.00053210439627967,0.000778259686602617,0.0171222331823871,0.000464985901981661,0.966492896451252,0.00410529376893144
"26x21",0.00078191743194582,0.00544117885707531,0.00064553075363444,4.49326669243898e-05,0.000235191828340925,0.0133807000154935,0.000134265030440727,0.978221281780114,0.0011150016360312
"7x21",0.00668755038857775,0.0200800335369745,0.0131509623258763,0.000249828043256199,0.00128426034345864,0.0358536834224612,0.00394765639407542,0.779989270978233,0.138756754567087
"23x21",0.00129019376643911,0.00477876234794026,0.00116333049254124,0.000414075271699535,0.00063296637628601,0.0155470391294778,0.000370191752673559,0.97384152541172,0.00196191545122271
"16x21",0.00259670230839434,0.0119374089994796,0.00243269121788815,0.000615432386362325,0.00120543312750237,0.0158456236921915,0.0011440649682871,0.956978152166343,0.00724449113355178
"13x21",0.00235469605359223,0.00574778817054841,0.00123781078205575,8.70800383434104e-05,0.000295021964766308,0.0112568487540175,0.000262890043754043,0.97565849159387,0.0030993725990518
"15x21",0.00307167284856049,0.0159320500628404,0.00391623092670253,0.000919444956716043,0.00238148502851645,0.0175714237011109,0.00146888901620964,0.945556214138958,0.00918258932038538
"3x21",0.0199784931398657,0.0305563800462656,0.0147083128869307,0.00102289803210659,0.00439595080679471,0.0482462556266938,0.0113392823702782,0.657101554533585,0.21265087255748
"5x21",0.00501423288777973,0.0243953757574521,0.00528306321421273,0.000283358987349693,0.00138477716715414,0.0169876431426027,0.00448578351482974,0.727686864248894,0.214478901079725
"24x21",0.00261907430032601,0.0135919158029512,0.00113828415836004,0.000233407375600434,0.00072375570226504,0.0130763895906381,0.000325700493357668,0.965837858375587,0.00245361420091478
"25x21",0.00141514966975851,0.00446132163089648,0.00073412518761002,0.000215305731682885,0.000542787713789851,0.00945941214376684,0.000163814902927953,0.982271314672808,0.000736768346759892
"12x21",0.00287408158760178,0.00480538229213232,0.000577653333741655,7.69961062171432e-05,0.000260448844368267,0.00865600591079474,0.00053721784231173,0.976456010856295,0.00575620322653717
"14x21",0.00985150724124354,0.0114390754267849,0.00318678637505452,0.000265027849816273,0.00120615378080391,0.0137537894462472,0.00525163091668431,0.929684222594874,0.0253618063684913
"4x21",0.00875532079604877,0.0189702942285853,0.00776969005024608,0.000414779932631778,0.000607898067683627,0.022583635189915,0.0120498391870706,0.750082328363241,0.178766214184578
"6x21",0.00830305356310303,0.0197719680845141,0.00697052944602011,0.000211523498638029,0.000669741373433314,0.0285443478851433,0.00474217239585847,0.787139986785625,0.143646676967665
"10x21",0.000973726455285385,0.0089298398159851,0.00213820516491779,3.67340698720954e-05,9.12675030001005e-05,0.00322083177760501,0.000400118299938851,0.980395391024233,0.00381388588916252
"19x22",0.00244380988339328,0.011955396962236,0.00185817277647474,0.000150441498811888,0.000679608505188401,0.0256929508236687,0.00056580267357643,0.95013282233067,0.00652099454598012
"22x22",0.00166880408327761,0.00357061152069472,0.00151297954671224,0.000212849046938389,0.000652271127541974,0.0123596205388754,0.000166265140015541,0.978051378036274,0.00180522095966972
