"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"14x14",0.0282295264541233,0.0490880665246956,0.0143492411257422,0.286643314401498,0.0754281743636028,0.030217158285288,0.363522248762877,0.0562483061872947,0.0962739638948792
"12x14",0.0293589953652052,0.0262734493979355,0.00838017293140098,0.24293531497878,0.0766321923999833,0.0193677187866316,0.439635719752522,0.0616883850382249,0.095728051349316
"7x14",0.0175362648623295,0.0319117732004246,0.0151134005996258,0.24781259755489,0.0356142501658044,0.0523557888463885,0.51437488771862,0.0496650898017468,0.0356159472501702
"13x14",0.037236158711926,0.0415993872626021,0.0148735386950059,0.282124076943794,0.0442438397862864,0.0202802722279478,0.43539165628759,0.0378688941601362,0.0863821759247115
"15x14",0.0168258979432136,0.0146719383655398,0.00845676099133902,0.391830194809771,0.0289148101530932,0.0440035033197572,0.417190965229545,0.0227642402159321,0.0553416889718096
"22x15",0.0256658106080518,0.0206285172858442,0.013015293686649,0.358644218290323,0.0271085721653076,0.0293990773800136,0.457871581667012,0.0280266339755966,0.0396402949412026
"11x15",0.0278423095562739,0.0270923111618102,0.0102377220753858,0.277990280960871,0.0344758446814566,0.0320371883661399,0.457462219690753,0.0355325151366564,0.0973296083706528
"21x15",0.0141141221971587,0.0212058420717568,0.014535458819747,0.256321261800707,0.0278391136227334,0.0516877905345115,0.468954493165347,0.0424520101968998,0.102889907591139
"20x15",0.00989458289837332,0.0377810278056423,0.00774538009002537,0.176468560262395,0.0355492039690538,0.01537789064857,0.414829040202967,0.0426452862164381,0.259709027906535
"10x15",0.0167744859301607,0.0478841887285266,0.0148173598602302,0.182634869184561,0.0377710442935084,0.030093654544911,0.529226399679142,0.0543701797025908,0.0864278180763693
"16x15",0.0133926682510985,0.0204225888167948,0.00700237026298481,0.444742580246775,0.0226284459265792,0.0275560701667478,0.413452887546232,0.0215726478110045,0.029229740971783
"17x15",0.0228378833532069,0.0100232881364797,0.0147142858639983,0.33004494424186,0.0186344959504776,0.0247345335305413,0.520929789463138,0.0179902572858541,0.0400905221744448
"9x15",0.0113936212281119,0.0392135855405425,0.00932599024765048,0.161962557940267,0.028828894491165,0.0248912232255732,0.601601943546631,0.0504646380184446,0.0723175457616148
"13x15",0.0216596516652159,0.0393485125237028,0.00693043648318338,0.249722011030907,0.0455794858411427,0.0323248844917874,0.485964886875601,0.0316949701131867,0.0867751609752738
"18x15",0.0132232458141983,0.0333625339757361,0.00890998964737045,0.357294707418652,0.0241552562178677,0.0537804909309857,0.464396488675976,0.0138884554942562,0.030988831824957
"25x15",0.0208979855252533,0.0290334613418107,0.0263388076173028,0.15332012473378,0.123207508447437,0.0170925679156448,0.406035426365772,0.0409567839406799,0.183117334112319
"24x15",0.0129536714277235,0.021926957699261,0.00492442188582806,0.41222647110591,0.0364558554091656,0.0161873471771295,0.38751492788379,0.0320105455577843,0.0757998018534088
"8x15",0.020843703309199,0.0534177581420665,0.00909874671110768,0.199895980769523,0.0881526430287047,0.0107708709253408,0.410662569538029,0.0673598697423876,0.139797857833642
"19x15",0.0243396934264029,0.0278934174769507,0.00894801968749233,0.283633018528644,0.0685839762524212,0.0265630153051943,0.395061155618977,0.0459541770826955,0.119023526621222
"6x15",0.0261320908856958,0.0402732089305984,0.00798161878483252,0.15970716371137,0.0143595654994575,0.0248896096556997,0.682133448867758,0.0146061864396502,0.0299171072249377
"15x15",0.0058362796126332,0.0205463688129442,0.0127461624040447,0.587158862252545,0.00520953413518087,0.00398104196386392,0.339874200064813,0.00671995657329394,0.0179275941806817
"12x15",0.0155763611969361,0.0291150077329607,0.00915007859975733,0.259886962587804,0.0117165123473456,0.0237701594933116,0.551714272551055,0.0493931561842888,0.049677489306541
"14x15",0.018736270733571,0.0211828818020596,0.0119539602562762,0.379306080088617,0.0296123457014025,0.0176856577200386,0.441111984826076,0.0243536032145454,0.0560572156574139
"7x15",0.0148416038347066,0.019664031632838,0.009387299760341,0.204598948751074,0.0435084011389862,0.0252241247290904,0.597327458981057,0.00861732495439632,0.0768308062175096
"11x16",0.0197683921826059,0.0292152885348911,0.0185408716400425,0.324837799125181,0.0249554861478057,0.0280372567069592,0.475691640482463,0.0506059338066501,0.0283473313734016
"21x16",0.0147383925561184,0.0353664120712539,0.0116681755895907,0.363628589784818,0.0343914538112708,0.0295533338767895,0.365887336649481,0.0195003893553157,0.125265916305363
"22x16",0.0203147163290504,0.042378806972273,0.0102765978365866,0.284996430233118,0.0553850870656776,0.0644602719268493,0.450318683621715,0.0259859777602246,0.0458834282545059
"20x16",0.0137101565989434,0.0223669974387172,0.0063690831695116,0.345299144947505,0.0475242370027483,0.0277406730136658,0.429531719571906,0.0393184582175859,0.0681395300394168
"27x16",0.0213083482908709,0.0459801970473948,0.0168403331966976,0.193816108078731,0.0966569532920593,0.0229106919800474,0.367323266962138,0.048900805521064,0.186263295630997
"19x16",0.0128165400640123,0.015756555495003,0.00631128273523799,0.341881979335855,0.0279275762932717,0.0315808031195453,0.491821047656537,0.0230439649541755,0.0488602503463622
"8x16",0.0101414085940992,0.0273256946493335,0.00796917929677568,0.331192753630506,0.0160463693656401,0.0140654167491792,0.526411419342863,0.0276332867133209,0.0392144716582819
"9x16",0.0125767236733816,0.0415422207663467,0.00732916641089202,0.300444059547635,0.0234428599316511,0.0188473732138107,0.478866558078807,0.0564219466191311,0.060529091758345
"10x16",0.0147858750048917,0.02944125280176,0.00809150537189679,0.356638161338757,0.0333449712141693,0.0401759115207487,0.413111392105235,0.054176928901052,0.050234001741489
"23x16",0.0150173274554888,0.025193969516621,0.0113758677111271,0.254862769285232,0.0124551911281632,0.0321506412998968,0.591337406560793,0.0315224921840356,0.0260843348586428
"16x16",0.00654710564600237,0.0201727610653109,0.0127287734354069,0.144175100214853,0.00743615144893879,0.0140583806745148,0.761724874822422,0.0151460067061615,0.0180108459863898
