"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"31x11",0.0211160969131335,0.305034464912797,0.0165889734106389,0.0183981914885727,0.0015884642638675,0.180714994744406,0.392351667080541,0.0612622078225007,0.00294493936354217
"9x11",0.00418596426349228,0.0935944297968394,0.0129144308475942,0.357352536023827,0.00228393436695284,0.136516145237059,0.362089541736934,0.0255419393704063,0.00552107835689443
"18x11",0.0065581652441614,0.263788397593174,0.0040653862732329,0.203545121618222,0.0013829565663197,0.113330906721089,0.391440688893475,0.0134989226407496,0.00238945444957572
"24x11",0.0190263162459714,0.214337536099058,0.0116051422130073,0.0866553846147621,0.000517839061414663,0.314978881857482,0.34312573876315,0.00886462769992317,0.000888533445231087
"12x11",0.0159403100355203,0.194999517869675,0.0661655248690073,0.178810714317384,0.00280378882795512,0.163979791655903,0.335751217900616,0.039617520988864,0.00193161353507472
"23x11",0.00300473547871441,0.256910831727817,0.00659316684428112,0.105864195335406,8.95230839281748e-05,0.105001448678271,0.513788499097482,0.00847695788610562,0.000270641867995265
"8x11",0.00429502883760018,0.122618966171537,0.0456593153726768,0.450889364478551,0.00116540870672382,0.155062618651769,0.178122270318542,0.0397754170639018,0.00241161039869839
"14x11",0.00911963237526913,0.23498076962782,0.0587550403544679,0.134796595462051,0.00241416544886128,0.158056877218424,0.3462544564795,0.0428762366134647,0.0127462264201423
"17x11",0.00277615161098108,0.340389042792298,0.0243178004651954,0.248569775614406,0.000807287637059446,0.125929206891169,0.237782839220672,0.0157717355872459,0.00365616018097292
"7x11",0.0197473128694653,0.160504034998743,0.0223111109650514,0.3080580180348,0.00366319887971807,0.214581835930334,0.206929791752881,0.0437180570581941,0.0204866395108127
"13x11",0.00833667938983134,0.34386439522711,0.0103953851156419,0.0475958446668739,0.00108478510355764,0.130105411075358,0.422743819242526,0.0337176716232009,0.00215600855590014
"16x11",0.0348237049236196,0.200444024382232,0.0727252593246394,0.0967452163460455,0.00133836813886535,0.183336982857115,0.342007435914347,0.0629208551146138,0.0056581529985232
"15x11",0.00533541841153362,0.272302585517967,0.0350393532270215,0.122583535680008,0.00169552434445493,0.204146458572214,0.340309345909536,0.0170019604477986,0.00158581788946638
"6x11",0.000782847728701965,0.28597530189878,0.0538727709469142,0.352164692191058,0.00573508107999417,0.0435745113497932,0.235052195560431,0.0121542177550223,0.0106883814893048
"21x12",0.00414832692289084,0.283411331696765,0.0877286295635832,0.11092476710863,0.000674525444362665,0.193394224478387,0.306291370897005,0.0118953493291026,0.00153147455927372
"22x12",0.00751638079644337,0.22918390828881,0.0130534433387938,0.0444810529397965,0.000357406840096502,0.145508006892619,0.555190341836065,0.0043271881635866,0.00038227090378919
"25x12",0.00535185033130212,0.317118602387999,0.031181278092048,0.0534408111011108,0.00163604391392607,0.132815344574081,0.424907338909818,0.0328445517806885,0.000704178909026079
"32x12",0.00033431379806405,0.36740161601535,0.524337281779585,0.00126675472022826,8.70195901337085e-07,0.0691314614277345,0.0374298671422364,9.65611972478473e-05,1.27372365276093e-06
"20x12",0.0091399067559046,0.326216056176762,0.0102696628910731,0.145270088255783,0.000638941391614915,0.0750725901566296,0.39442612381973,0.0382176954881074,0.000748935064396036
"31x12",0.000226131887248553,0.267673670406491,0.228628578892026,0.012292009760978,0.000175599441215256,0.094015209381247,0.376959181765119,0.0195318022667567,0.000497816198918126
"30x12",0.0473135770811504,0.170734740296442,0.0361775019725416,0.221463894047666,0.136147465630486,0.0296495673226959,0.128437807068188,0.0520141591771139,0.178061287403716
"16x12",0.00651178267035944,0.18453040904616,0.0231793668107197,0.0904535302389741,0.000934689850364032,0.113861070052888,0.565295007457373,0.0138283596708314,0.00140578420233076
"24x12",0.00490218761354838,0.295218088537961,0.0227153975323066,0.0745373434991118,0.0012887228251729,0.175227223289588,0.389072418865199,0.0366845962529656,0.000354021584146788
"19x12",0.00271144645731496,0.189400447857964,0.00204014254722942,0.00892039884347576,0.000232200188072747,0.181721186383529,0.605613555477779,0.00915569649422848,0.000204925750406625
"8x12",0.00109620954368374,0.127638620622977,0.0165405709242705,0.417894960825395,0.00417448684388946,0.123773781451465,0.256894057579294,0.0246163117142886,0.0273710004947356
"10x12",0.000975990105912239,0.0805016516249657,0.00465486177651681,0.706025543763203,2.82953504155064e-05,0.00510525890628486,0.195211161376458,0.00747345457644345,2.37825198008121e-05
"5x12",1.05956199439321e-05,0.0812404947160335,0.195829953965815,0.385651179281587,1.13784247623902e-05,0.094557926767641,0.242566948686757,0.000125622769235117,5.8997682247696e-06
"6x12",0.00737962061217875,0.114754186375814,0.025067368959608,0.281156771653678,0.00531478371712609,0.162671579916977,0.384826900776606,0.0068272251574695,0.0120015628305419
"26x12",0.00307799773954007,0.333561450578917,0.00857184581140587,0.063389245594176,0.000499167801380506,0.182819472945468,0.401157385935357,0.00541189862790278,0.00151153496585317
"11x12",0.00232012236375517,0.192558857002632,0.00541272679201241,0.292985450604875,3.41701144746237e-05,0.178996878385202,0.315532109521435,0.0120630403361104,9.66448795031705e-05
"23x12",0.00466085210243796,0.21037550817398,0.011409998866247,0.089351714220756,0.000483821723482033,0.0948875720574893,0.57159739224921,0.0165752915875949,0.000657849018802071
